"forms_id","unit_id","gloss_id","gloss","form","source"
15509,9177,20,"word","narvůn",2
15521,9185,20,"word","narmov",2
15526,9190,20,"word","narx-nêst",2
15539,9195,20,"word","nasab",2
15543,9198,20,"word","nasabnůmā",2
15557,9207,20,"word","naswor-tīžd",2
15566,9214,20,"word","nasli",2
15568,9216,20,"word","nasrīn",2
15577,9223,20,"word","nafas",2
15588,9233,20,"word","nafūsi",2
15589,9234,20,"word","nafcak",2
15604,9247,20,"word","naxti",2
15609,9252,20,"word","naxčīr-vaz",2
15612,9254,20,"word","naxčīr-giǰ",2
15613,9255,20,"word","naxčīr-guǰ",2
15638,9272,20,"word","našā",2
15648,9281,20,"word","naɣamot",2
15656,9287,20,"word","naɣ̌",2
15657,9288,20,"word","naqli",2
15658,9288,20,"word","naql",2
15662,9292,20,"word","naqšā",2
15672,9300,20,"word","nāδ",2
15674,9302,20,"word","nāy",2
15677,9305,20,"word","nāyak",2
15689,9313,20,"word","nāmb",2
15693,9316,20,"word","nān",2
15702,9323,20,"word","nāneʒ",2
15703,9324,20,"word","nānik",2
15706,9327,20,"word","nār",2
15709,9330,20,"word","nārā",2
15717,9337,20,"word","nārm-vidīrm",2
15720,9340,20,"word","nāf",2
15721,9340,20,"word","naf",2
15724,9343,20,"word","nāfc",2
15725,9343,20,"word","nafc",2
15733,9350,20,"word","nezā",2
15734,9350,20,"word","nayzā",2
15753,9366,20,"word","nerv",2
15758,9371,20,"word","nesti",2
15765,9378,20,"word","neča-pidyůc",2
15767,9379,20,"word","nečā",2
15774,9385,20,"word","nêx",2
15775,9386,20,"word","nêxak",2
15776,9387,20,"word","nêx-vidīrm",2
15777,9388,20,"word","nêʒ",2
15779,9390,20,"word","nêʒak",2
15788,9397,20,"word","nêɣ̌īǰak",2
15791,9400,20,"word","nibês",2
15796,9402,20,"word","nibos",2
15802,9404,20,"word","nivišiʒ",2
15809,9410,20,"word","niwenc",2
15813,9414,20,"word","niwêrʒ",2
15814,9415,20,"word","niwīx̌c",2
15825,9425,20,"word","nigīnā",2
15840,9438,20,"word","nizorā",2
15841,9438,20,"word","nazorā",2
15857,9450,20,"word","nikīn",2
15864,9455,20,"word","niko-x̌ac",2
15875,9463,20,"word","nimůnci",2
15877,9464,20,"word","nisti",2
15884,9470,20,"word","nix̌êbīǰak",2
15886,9472,20,"word","nix̌tār",2
15887,9473,20,"word","nix̌ůn",2
15891,9477,20,"word","nix̌ůna-δêdak",2
15904,9488,20,"word","nišebi",2
15905,9488,20,"word","nix̌ebi",2
15906,9489,20,"word","niɣulmi",2
15916,9497,20,"word","niǰūm",2
15917,9497,20,"word","nuǰūm",2
15920,9499,20,"word","niwǰak",2
15928,9506,20,"word","nīm",2
15935,9513,20,"word","nīmδorg",2
15962,9532,20,"word","nīrdūδ",2
15977,9544,20,"word","nobakori",2
15979,9546,20,"word","nobaladi",2
15997,9557,20,"word","now",2
16021,9573,20,"word","nodůni",2
16036,9586,20,"word","nozuk",2
16045,9593,20,"word","noinsofi",2
16046,9593,20,"word","noyinsofi",2
16047,9594,20,"word","noy",2
16066,9610,20,"word","nolān",2
16079,9620,20,"word","nomardi",2
16104,9641,20,"word","nonixux̌č",2
16135,9665,20,"word","nosoyix̌-buc",2
16150,9678,20,"word","notobi",2
16153,9681,20,"word","nof",2
16170,9695,20,"word","noxūn",2
16173,9697,20,"word","noxūn-pečak",2
16188,9711,20,"word","noš",2
16195,9718,20,"word","nošpoti",2
16197,9720,20,"word","nošukri",2
16199,9722,20,"word","noš-xux̌pā",2
16207,9730,20,"word","noqobili",2
16212,9735,20,"word","nuol",2
16213,9735,20,"word","naol",2
16214,9735,20,"word","nol",2
16225,9742,20,"word","nusk",2
16233,9748,20,"word","nuxtā",2
16238,9752,20,"word","nuqrā",2
16239,9753,20,"word","nuqroz",2
16265,9771,20,"word","nůbānd",2
16277,9777,20,"word","nům",2
16292,9790,20,"word","nůn",2
16300,9793,20,"word","nůnkand",2
16301,9793,20,"word","nůnkan",2
16315,9804,20,"word","obak-sifc",2
16325,9811,20,"word","oblano",2
16343,9826,20,"word","obūnā",2
16364,9845,20,"word","owāx̌k",2
16390,9865,20,"word","odili",2
16411,9880,20,"word","ozod",2
16413,9882,20,"word","ozoda-palang",2
16454,9914,20,"word","okrūg",2
16455,9915,20,"word","oktābir",2
16456,9915,20,"word","uktābir",2
16464,9922,20,"word","olaki",2
16465,9923,20,"word","olam",2
16466,9924,20,"word","olboli",2
16467,9924,20,"word","oliboli",2
16468,9925,20,"word","olbolizor",2
16469,9925,20,"word","olibolizor",2
16521,9966,20,"word","orůmax̌",2
16523,9968,20,"word","osep",2
16532,9977,20,"word","osilot",2
16534,9979,20,"word","osmůn",2
16535,9979,20,"word","osmūn",2
16541,9983,20,"word","osoyax̌i",2
16549,9988,20,"word","ostůn",2
16560,9997,20,"word","osůni",2
16567,10004,20,"word","otašgīr",2
16568,10004,20,"word","otax̌gīr",2
16604,10030,20,"word","oxůni",2
16605,10030,20,"word","oxůngi",2
16621,10043,20,"word","ox̌nogi",2
16624,10046,20,"word","ox̌nodori",2
16632,10054,20,"word","oš",2
16641,10062,20,"word","ošiqboz",2
16647,10068,20,"word","ošxurak",2
16648,10068,20,"word","ošxorak",2
16754,10137,20,"word","paδār",2
16756,10139,20,"word","pay",2
16766,10148,20,"word","paymorā",2
16770,10152,20,"word","payragi",2
16772,10154,20,"word","payradori",2
16777,10159,20,"word","paysā",2
16779,10160,20,"word","payšambi",2
16787,10168,20,"word","pakol",2
16801,10182,20,"word","palatak",2
16802,10182,20,"word","palotak",2
16805,10185,20,"word","palāng",2
16810,10190,20,"word","palês",2
16811,10190,20,"word","pilês",2
16818,10194,20,"word","palêseǰ",2
16819,10194,20,"word","pilêseǰ",2
16825,10198,20,"word","palīti",2
16826,10198,20,"word","palīdi",2
16832,10203,20,"word","pallā",2
16833,10203,20,"word","palā",2
16848,10213,20,"word","paltani",2
16849,10213,20,"word","paltangi",2
16862,10224,20,"word","pandak",2
16869,10231,20,"word","panoyi",2
16870,10231,20,"word","panogi",2
16871,10232,20,"word","panʒalā",2
16883,10244,20,"word","panǰtakā",2
16887,10248,20,"word","pap-žāš",2
16904,10261,20,"word","parandā",2
16914,10269,20,"word","paraǰ",2
16915,10270,20,"word","parā",2
16916,10270,20,"word","parrā",2
16917,10271,20,"word","parān-pārk",2
16928,10281,20,"word","parwarx̌",2
16931,10284,20,"word","parwīn",2
16933,10286,20,"word","parwīn",2
16957,10304,20,"word","parδenc",2
16961,10308,20,"word","parδīst",2
16962,10309,20,"word","parδīr",2
16963,10310,20,"word","parδum",2
16972,10319,20,"word","parīn",2
16974,10321,20,"word","parkand",2
16982,10329,20,"word","partowūs",2
16985,10331,20,"word","parůn",2
16987,10333,20,"word","parx",2
16997,10338,20,"word","parcigāl",2
16998,10338,20,"word","parcigār",2
17001,10341,20,"word","parčām",2
17007,10347,20,"word","parčovgā",2
17008,10348,20,"word","parɣandīǰ",2
17052,10384,20,"word","patlůn",2
17074,10400,20,"word","pax-δoδǰ",2
17079,10405,20,"word","paxtā",2
17081,10407,20,"word","paxcak",2
17103,10423,20,"word","paɣ̌nīʒ",2
17104,10423,20,"word","piɣ̌nīʒ",2
17105,10424,20,"word","pāy",2
17116,10435,20,"word","pālč",2
17125,10443,20,"word","pām-darmůn",2
17126,10444,20,"word","pāmi",2
17154,10469,20,"word","pāx̌m",2
17204,10508,20,"word","pex̌woz",2
17207,10511,20,"word","pex̌wor",2
17210,10513,20,"word","pex̌kax̌",2
17214,10516,20,"word","pex̌oweʒ",2
17219,10519,20,"word","pex̌ůni",2
17225,10524,20,"word","pex̌qawʒ",2
17226,10524,20,"word","pex̌qavʒ",2
17234,10531,20,"word","pečůn",2
17236,10533,20,"word","pêδ",2
17240,10537,20,"word","pêrʒ",2
17242,10539,20,"word","pêrʒak",2
17243,10540,20,"word","pêx",2
17247,10543,20,"word","pêx-bānd",2
17261,10553,20,"word","pibīzg",2
17269,10560,20,"word","pigalbůni",2
17272,10562,20,"word","pigal-zīmb",2
17274,10563,20,"word","pigal-sêd",2
17287,10573,20,"word","pideǰ",2
17291,10577,20,"word","pidmow",2
17300,10584,20,"word","pidrêvak",2
17301,10584,20,"word","pidyok",2
17314,10594,20,"word","piδīnd",2
17318,10597,20,"word","piθêk",2
17331,10604,20,"word","piyovā",2
17335,10607,20,"word","piyozeʒ",2
17336,10607,20,"word","piyozeǰ",2
17343,10613,20,"word","pilak",2
17344,10613,20,"word","pulak",2
17346,10615,20,"word","pilasmās",2
17364,10631,20,"word","pilpāng",2
17366,10633,20,"word","pilta",2
17368,10635,20,"word","piluqast",2
17369,10636,20,"word","pilūg",2
17402,10659,20,"word","pirgič",2
17403,10659,20,"word","purgič",2
17428,10677,20,"word","pirêɣma-gāpi",2
17460,10701,20,"word","piro-δêdak",2
17466,10705,20,"word","pironenǰ",2
17472,10708,20,"word","piro-tanā",2
17477,10712,20,"word","pirtakol",2
17482,10717,20,"word","piršak",2
17484,10719,20,"word","piršast",2
17492,10726,20,"word","pisen",2
17500,10734,20,"word","pistā",2
17518,10749,20,"word","pitīfůn",2
17519,10749,20,"word","pitifůn",2
17520,10749,20,"word","patifůn",2
17521,10749,20,"word","patīfůn",2
17552,10768,20,"word","pix̌emůni",2
17553,10768,20,"word","pux̌emůni",2
17554,10769,20,"word","pix̌êwiʒ",2
17556,10771,20,"word","pix̌t",2
17564,10779,20,"word","picārīʒ",2
17583,10796,20,"word","piš",2
17585,10798,20,"word","pišbuc",2
17586,10799,20,"word","piš-vidirmak",2
17587,10799,20,"word","piš-vidirm",2
17594,10805,20,"word","pišpirêx",2
17595,10805,20,"word","tašpirêx",2
17619,10820,20,"word","piǰumč",2
17624,10823,20,"word","piǰůnd",2
17632,10829,20,"word","pīδ",2
17635,10832,20,"word","pīδak",2
17640,10837,20,"word","pīδvūnd",2
17643,10840,20,"word","pīk",2
17646,10842,20,"word","pīllakori",2
17647,10842,20,"word","pīlakori",2
17648,10842,20,"word","pīlladori",2
17649,10842,20,"word","pīladori",2
17653,10845,20,"word","pīnaki",2
17654,10845,20,"word","pīnak",2
17666,10856,20,"word","pīnʒ-sůmā",2
17667,10857,20,"word","pīnʒ-tīnā",2
17672,10861,20,"word","pīnʒů",2
17673,10862,20,"word","pīnǰ",2
17674,10863,20,"word","pīnǰaq",2
17676,10865,20,"word","pīnǰbůni",2
17681,10869,20,"word","pīnǰeʒ",2
17683,10871,20,"word","pīnǰxemc",2
17687,10875,20,"word","pīrazan",2
17689,10877,20,"word","pīramard",2
17694,10882,20,"word","pīrkawg",2
17696,10884,20,"word","pīrohan",2
17697,10884,20,"word","pīroan",2
17700,10887,20,"word","pīr-x̌īǰ",2
17720,10900,20,"word","pīšmilāwak",2
17723,10902,20,"word","po",2
17729,10907,20,"word","pobandak",2
17731,10909,20,"word","pobel",2
17746,10924,20,"word","poδak",2
17750,10928,20,"word","poδviyoč",2
17751,10929,20,"word","poδviyoǰi",2
17766,10939,20,"word","poδ-ǰoy",2
17767,10939,20,"word","poδ-ǰoyān",2
17769,10941,20,"word","poθ",2
17773,10945,20,"word","poθ-weδd",2
17780,10951,20,"word","poyafzol",2
17781,10951,20,"word","poafzol",2
17785,10954,20,"word","poyā",2
17786,10955,20,"word","poyga-vidīrm",2
17802,10964,20,"word","poydori",2
17803,10965,20,"word","poydorx̌",2
17812,10973,20,"word","poykori",2
17818,10978,20,"word","poy-poyak",2
17820,10980,20,"word","poytaxt",2
17841,10994,20,"word","pokat",2
17849,11001,20,"word","polesā",2
17850,11002,20,"word","poleʒ",2
17851,11002,20,"word","polez",2
17856,11006,20,"word","polčaki",2
17858,11007,20,"word","polčaki",2
17867,11011,20,"word","popeč",2
17876,11018,20,"word","po-ranǰ",2
17878,11020,20,"word","poraxuri",2
17885,11027,20,"word","porsoyi",2
17886,11027,20,"word","porsogi",2
17893,11033,20,"word","posbůni",2
17894,11033,20,"word","pocbůni",2
17900,11037,20,"word","potx̌oduxtar",2
17912,11046,20,"word","pox̌ikastā",2
17917,11051,20,"word","poc-vāx̌",2
17936,11061,20,"word","pug",2
17939,11064,20,"word","pulānak",2
17940,11064,20,"word","pul-pulānak",2
17945,11069,20,"word","pulk-žīr",2
17946,11070,20,"word","pullast",2
17948,11070,20,"word","pallast",2
17951,11072,20,"word","pulmiyot",2
17952,11073,20,"word","pul-pul",2
17968,11084,20,"word","pup",2
17969,11085,20,"word","pup-gīl",2
17976,11092,20,"word","purast",2
17982,11097,20,"word","purwisūli",2
17985,11099,20,"word","purgūyi",2
17986,11099,20,"word","pirgūyi",2
17990,11103,20,"word","purθast",2
17991,11104,20,"word","purθ-purθ",2
17998,11111,20,"word","purzūri",2
18014,11123,20,"word","pursipos",2
18033,11139,20,"word","purx̌i",2
18035,11141,20,"word","purx̌i-žīr",2
18044,11147,20,"word","pus-bānd",2
18045,11147,20,"word","půst-bānd",2
18046,11147,20,"word","půs-bānd",2
18047,11148,20,"word","put",2
18055,11156,20,"word","pufak-vidīrm",2
18058,11159,20,"word","pufīcak",2
18060,11161,20,"word","pufīǰak",2
18061,11162,20,"word","puf-micīw",2
18071,11166,20,"word","puxmak",2
18094,11187,20,"word","pux̌ti",2
18095,11188,20,"word","pux̌ti-kānd",2
18098,11191,20,"word","pux̌tifay",2
18115,11204,20,"word","pušak",2
18118,11207,20,"word","pušak",2
18120,11209,20,"word","pušak-vidīrm",2
18126,11213,20,"word","puštaxůnā",2
18130,11216,20,"word","puqči",2
18133,11219,20,"word","pūd",2
18140,11226,20,"word","pūl",2
18145,11231,20,"word","pūlduzdi",2
18148,11233,20,"word","pūldūsti",2
18149,11233,20,"word","pūlparasti",2
18150,11234,20,"word","pūldůak",2
18151,11234,20,"word","pūldů",2
18166,11246,20,"word","pūnov",2
18168,11247,20,"word","pūnovdůn",2
18176,11253,20,"word","pūrg",2
18178,11255,20,"word","pūrgak-wiδič",2
18181,11257,20,"word","pūrgbuc",2
18186,11261,20,"word","pūstlox",2
18187,11261,20,"word","pūslox",2
18191,11264,20,"word","pūx̌okā",2
18192,11264,20,"word","pūx̌ok",2
18213,11281,20,"word","půndeʒ",2
18231,11297,20,"word","půt",2
18235,11300,20,"word","půt-bêx̌t",2
18237,11302,20,"word","půx̌ak-vidīrm",2
18247,11310,20,"word","rabob",2
18248,11310,20,"word","rubob",2
18251,11313,20,"word","raboyi",2
18252,11313,20,"word","ruboyi",2
18270,11325,20,"word","rawax̌",2
18313,11361,20,"word","rambast",2
18325,11368,20,"word","rangā",2
18326,11369,20,"word","rangi",2
18331,11374,20,"word","ranǰ",2
18335,11377,20,"word","rapt",2
18372,11407,20,"word","rax",2
18373,11407,20,"word","raxt",2
18394,11427,20,"word","raɣʒā",2
18415,11441,20,"word","rābandak",2
18420,11446,20,"word","rāwǰ",2
18422,11448,20,"word","rāg",2
18435,11460,20,"word","rādmeǰ",2
18436,11461,20,"word","rāž",2
18437,11461,20,"word","rāǰ",2
18446,11470,20,"word","rāk",2
18454,11477,20,"word","rāmatnůmā",2
18488,11502,20,"word","rāf",2
18495,11508,20,"word","rāxvūr-cimūd",2
18496,11508,20,"word","rāzvūr-cimūd",2
18497,11509,20,"word","rāxi",2
18502,11514,20,"word","reg",2
18503,11515,20,"word","regak",2
18504,11515,20,"word","regbic",2
18507,11518,20,"word","regič",2
18521,11529,20,"word","rêz",2
18522,11529,20,"word","rêʒ",2
18523,11530,20,"word","rêfcak",2
18525,11530,20,"word","revʒak",2
18527,11532,20,"word","rêxi",2
18533,11536,20,"word","ribīδak",2
18535,11538,20,"word","ribudeǰ",2
18536,11538,20,"word","ribudak",2
18537,11538,20,"word","ribuδeǰ",2
18545,11544,20,"word","rivand",2
18546,11545,20,"word","rivandeʒ",2
18547,11546,20,"word","rivār",2
18559,11557,20,"word","riwoǰ",2
18561,11559,20,"word","ridêʒ",2
18562,11560,20,"word","rizīn",2
18570,11565,20,"word","rizīneʒ",2
18571,11566,20,"word","rikebi",2
18572,11567,20,"word","rikebiyeǰ",2
18590,11583,20,"word","rifč-vidīrm",2
18602,11591,20,"word","rix̌čāmb",2
18606,11594,20,"word","riʒux̌",2
18612,11600,20,"word","riɣ̌ův",2
18613,11600,20,"word","rigův",2
18614,11601,20,"word","riɣ̌ůvak",2
18615,11601,20,"word","rigůvak",2
18616,11602,20,"word","riǰos",2
18622,11605,20,"word","rīzak-sitan",2
18624,11606,20,"word","rīm",2
18628,11608,20,"word","rīm-buc",2
18630,11610,20,"word","rīm-ɣ̌ův",2
18634,11613,20,"word","rīx̌t",2
18635,11614,20,"word","rīx̌t-ǰoy",2
18645,11620,20,"word","robari",2
18646,11620,20,"word","rābari",2
18648,11622,20,"word","rov",2
18650,11624,20,"word","rož",2
18652,11626,20,"word","roz",2
18669,11638,20,"word","rosti",2
18677,11645,20,"word","roštak-darmůn",2
18678,11645,20,"word","roštak-darmūn",2
18679,11646,20,"word","rošt-bīnǰ",2
18680,11647,20,"word","rošt-vidīrm",2
18681,11648,20,"word","rošt-wānak",2
18682,11648,20,"word","rošt-wān",2
18690,11655,20,"word","roɣ̌ǰak",2
18706,11666,20,"word","rux",2
18709,11669,20,"word","rux",2
18727,11685,20,"word","rūvak",2
18732,11690,20,"word","rūz",2
18736,11694,20,"word","rūzā",2
18740,11698,20,"word","rūzi",2
18743,11701,20,"word","rūznůmā",2
18760,11716,20,"word","rūygil",2
18764,11719,20,"word","rūyixat",2
18765,11719,20,"word","rūyxat",2
18767,11721,20,"word","rūykāx̌",2
18793,11740,20,"word","rūrv",2
18805,11749,20,"word","rūšt-bix̌t",2
18806,11750,20,"word","rūšt-gīl",2
18807,11751,20,"word","rūštδumak",2
18808,11751,20,"word","rūšδumak",2
18809,11752,20,"word","rūšteʒ",2
18811,11754,20,"word","rūšti",2
18812,11755,20,"word","rūšt-yoɣ̌ǰ",2
18813,11755,20,"word","rūš-yoɣ̌ǰ",2
18814,11756,20,"word","rūštrāng",2
18815,11757,20,"word","rūšt-rūštak",2
18816,11757,20,"word","rūšt-rūšt",2
18818,11759,20,"word","rūšt-ʒem",2
18819,11759,20,"word","rūš-ʒem",2
18820,11760,20,"word","rūšt-ǰuw",2
18821,11760,20,"word","rūš-ǰuw",2
18824,11763,20,"word","rūɣandůn",2
18828,11767,20,"word","rūɣan-x̌arvo",2
18830,11769,20,"word","růbiʒ",2
18836,11774,20,"word","růz-δorg",2
18837,11774,20,"word","růʒ-δorg",2
18838,11775,20,"word","růy",2
18843,11780,20,"word","růmbast",2
18845,11782,20,"word","růpcak",2
18846,11782,20,"word","růpc",2
18848,11784,20,"word","růpcak-buc",2
18854,11789,20,"word","růpcak-sīzd",2
18856,11791,20,"word","růpcrīzak",2
18857,11791,20,"word","růpcrīz",2
18858,11791,20,"word","růpcrīzmak",2
18859,11791,20,"word","růpcrīzm",2
18882,11805,20,"word","sabêʒak",2
18883,11805,20,"word","sabêʒ",2
18898,11813,20,"word","sabrān",2
18910,11823,20,"word","sabukwazmi",2
18911,11823,20,"word","sabukwazni",2
18919,11830,20,"word","sabufčāk",2
18920,11830,20,"word","sibufčāk",2
18933,11842,20,"word","sawdo",2
18947,11855,20,"word","sawlat",2
18950,11858,20,"word","sawod",2
18951,11858,20,"word","sowod",2
18963,11862,20,"word","sawodnoki",2
18964,11862,20,"word","sowodnoki",2
18966,11863,20,"word","sawol",2
18967,11863,20,"word","suwol",2
18991,11874,20,"word","sawori",2
18992,11874,20,"word","suwori",2
19001,11878,20,"word","sawor-čodar",2
19009,11884,20,"word","sawɣot",2
19010,11884,20,"word","sawɣoti",2
19011,11884,20,"word","sumɣoti",2
19018,11891,20,"word","sadaf-gālak",2
19019,11891,20,"word","sadāf-galāk",2
19027,11898,20,"word","sadāf",2
19028,11898,20,"word","sadaf",2
19033,11901,20,"word","sadbark",2
19034,11901,20,"word","sadbārk",2
19035,11901,20,"word","sadbarg",2
19040,11905,20,"word","sado",2
19051,11912,20,"word","sadoqat",2
19053,11914,20,"word","sadoqatmandi",2
19065,11922,20,"word","sayd",2
19067,11924,20,"word","sayid",2
19068,11924,20,"word","sayīd",2
19071,11926,20,"word","sayīfā",2
19090,11939,20,"word","sala-vīst",2
19091,11939,20,"word","salla-vīst",2
19096,11942,20,"word","salmā",2
19109,11954,20,"word","salůmnůmā",2
19117,11960,20,"word","samar",2
19124,11967,20,"word","sambūsā",2
19142,11982,20,"word","sanbaq",2
19143,11982,20,"word","sanbaqā",2
19144,11982,20,"word","sanbaqqā",2
19145,11983,20,"word","sangilā",2
19146,11983,20,"word","sangilār",2
19147,11984,20,"word","sangileǰ",2
19148,11984,20,"word","sāngileǰ",2
19154,11986,20,"word","sangilovi",2
19156,11988,20,"word","sangov",2
19165,11997,20,"word","sandāl",2
19166,11997,20,"word","sindāl",2
19167,11997,20,"word","sindīl",2
19168,11998,20,"word","sandāl-dūz",2
19175,12002,20,"word","sandā",2
19176,12002,20,"word","sandān",2
19181,12005,20,"word","sandūq",2
19225,12031,20,"word","sarad",2
19226,12031,20,"word","sarhad",2
19239,12037,20,"word","saratůn",2
19247,12042,20,"word","sarbandak",2
19249,12044,20,"word","sarbānd",2
19250,12044,20,"word","sarbāndak",2
19254,12047,20,"word","sarbori",2
19261,12052,20,"word","sarwari",2
19263,12054,20,"word","sarwat",2
19271,12061,20,"word","sargarδůni",2
19273,12063,20,"word","sargin",2
19280,12070,20,"word","sardovā",2
19281,12070,20,"word","sadobā",2
19283,12072,20,"word","sardori",2
19301,12086,20,"word","sarkori",2
19310,12091,20,"word","sarmo",2
19317,12096,20,"word","sarnawix̌t",2
19318,12096,20,"word","sarniwix̌t",2
19328,12102,20,"word","saro",2
19329,12102,20,"word","saroy",2
19337,12109,20,"word","sar-pigal",2
19365,12132,20,"word","sar-qirobi",2
19370,12137,20,"word","satiranǰ",2
19371,12137,20,"word","sitranǰ",2
19373,12139,20,"word","satri",2
19382,12145,20,"word","saůn",2
19383,12145,20,"word","sahůn",2
19384,12145,20,"word","sū̊n",2
19385,12145,20,"word","suhůn",2
19386,12146,20,"word","safar",2
19402,12158,20,"word","safedak",2
19403,12159,20,"word","safe-wān",2
19404,12159,20,"word","safed-wān",2
19413,12164,20,"word","safedeʒ",2
19415,12166,20,"word","safedi",2
19436,12174,20,"word","safīl",2
19444,12182,20,"word","safsatā",2
19446,12184,20,"word","saxigi",2
19466,12199,20,"word","saɣīragi",2
19467,12199,20,"word","saɣīri",2
19478,12207,20,"word","saqa-žīr",2
19479,12207,20,"word","saqqa-žīr",2
19480,12208,20,"word","saqā",2
19481,12208,20,"word","saqqā",2
19482,12209,20,"word","saǰarā",2
19504,12227,20,"word","sāl",2
19516,12237,20,"word","sanǰ",2
19517,12238,20,"word","sānǰak",2
19521,12242,20,"word","sār",2
19538,12249,20,"word","sārb",2
19539,12250,20,"word","sārb-amoč",2
19540,12251,20,"word","sārbeʒ",2
19542,12253,20,"word","sār-δêd",2
19567,12273,20,"word","sāɣ̌",2
19568,12273,20,"word","sāɣ̌d",2
19584,12280,20,"word","sebrāxt",2
19589,12283,20,"word","sewǰi",2
19592,12285,20,"word","sezd",2
19593,12285,20,"word","siyezd",2
19610,12294,20,"word","semurɣ",2
19611,12294,20,"word","sêmurɣ",2
19616,12299,20,"word","separā",2
19617,12299,20,"word","separātur",2
19637,12317,20,"word","sergāpi",2
19638,12317,20,"word","sergapi",2
19640,12319,20,"word","sergūx̌ti",2
19654,12331,20,"word","seri",2
19659,12336,20,"word","serkori",2
19689,12363,20,"word","serxarči",2
19690,12363,20,"word","serxarǰi",2
19694,12367,20,"word","serxūni",2
19695,12368,20,"word","serx̌",2
19697,12370,20,"word","serx̌aci",2
19714,12382,20,"word","sesůmā",2
19715,12382,20,"word","sêsůmā",2
19717,12384,20,"word","setor",2
19721,12388,20,"word","sec",2
19722,12388,20,"word","sêc",2
19727,12390,20,"word","seǰib",2
19730,12392,20,"word","sêwīǰ",2
19731,12393,20,"word","sêwīǰak",2
19732,12394,20,"word","sêd",2
19734,12396,20,"word","sêdičak",2
19745,12403,20,"word","sêpc",2
19746,12404,20,"word","sêpcak",2
19747,12404,20,"word","sêpcbic",2
19750,12407,20,"word","sêr",2
19753,12410,20,"word","sêr-vidīrm",2
19754,12411,20,"word","sêr-wiδičak",2
19762,12417,20,"word","sêx",2
19769,12424,20,"word","sêx-kabob",2
19770,12425,20,"word","sêxnašīnak",2
19771,12425,20,"word","sêx-nišīnak",2
19785,12435,20,"word","sibut",2
19790,12440,20,"word","siwêrn",2
19791,12441,20,"word","sig",2
19792,12441,20,"word","sigak",2
19798,12445,20,"word","sidudud",2
19799,12445,20,"word","sududud",2
19806,12452,20,"word","siyākamůn",2
19811,12456,20,"word","siyêʒ",2
19812,12456,20,"word","siêʒ",2
19816,12460,20,"word","siyobaxti",2
19819,12463,20,"word","siyoyi",2
19821,12465,20,"word","siyonawes",2
19826,12469,20,"word","sikawak",2
19836,12474,20,"word","sikanā",2
19837,12475,20,"word","sikiʒ",2
19838,12476,20,"word","sikiʒak",2
19853,12489,20,"word","silečā",2
19891,12516,20,"word","sindůn",2
19892,12516,20,"word","sandůn",2
19901,12523,20,"word","sipar",2
19904,12525,20,"word","sipaɣ̌",2
19917,12534,20,"word","sipāfīǰak",2
19919,12536,20,"word","sipe-δumak",2
19928,12545,20,"word","sipiyak",2
19934,12551,20,"word","sipirāfka",2
19942,12556,20,"word","sipīδ-čārv",2
19964,12570,20,"word","siporn",2
19965,12571,20,"word","siporneǰ",2
19971,12576,20,"word","sipox̌č-růni",2
19979,12582,20,"word","sipūɣ̌ʒ",2
19984,12586,20,"word","sir",2
19993,12595,20,"word","sirdůni",2
20014,12611,20,"word","sirīfčāk",2
20024,12617,20,"word","sirsirānak",2
20037,12629,20,"word","sitamgari",2
20040,12631,20,"word","sitan",2
20042,12633,20,"word","sitanak",2
20063,12650,20,"word","sitiraxm",2
20086,12668,20,"word","sitorā",2
20096,12678,20,"word","sitůr",2
20100,12680,20,"word","sitůr-bůst",2
20102,12682,20,"word","sitůrdori",2
20104,12684,20,"word","sitxůn",2
20111,12689,20,"word","sit-ɣubor",2
20115,12693,20,"word","sitǰůn",2
20116,12694,20,"word","sifat",2
20121,12698,20,"word","sifc",2
20124,12701,20,"word","siʒ",2
20127,12704,20,"word","siʒak",2
20129,12706,20,"word","siɣur",2
20130,12706,20,"word","suɣur",2
20137,12710,20,"word","sīvdak",2
20141,12714,20,"word","sīzd",2
20142,12715,20,"word","sīzd-xêrak",2
20143,12715,20,"word","sīzd-xorak",2
20148,12720,20,"word","sīm-δūɣ̌ʒ",2
20151,12723,20,"word","sīm-xor",2
20153,12725,20,"word","sīnā",2
20154,12726,20,"word","sīptak",2
20155,12726,20,"word","sīpt",2
20156,12727,20,"word","sīptak",2
20158,12729,20,"word","sīr",2
20159,12730,20,"word","sīr",2
20181,12741,20,"word","sobi",2
20198,12755,20,"word","soz",2
20203,12760,20,"word","sozak",2
20204,12761,20,"word","sozi",2
20205,12762,20,"word","sozingi",2
20211,12767,20,"word","soz-lůvd",2
20214,12770,20,"word","sozmandi",2
20228,12780,20,"word","soyi",2
20245,12795,20,"word","sol",2
20262,12803,20,"word","solnůmā",2
20270,12808,20,"word","solč",2
20295,12827,20,"word","soxt",2
20300,12832,20,"word","soxtimůn",2
20301,12832,20,"word","soxtumůn",2
20356,12861,20,"word","sugli-dūz",2
20381,12874,20,"word","sullinůmā",2
20382,12874,20,"word","sulinůmā",2
20392,12880,20,"word","suman",2
20394,12882,20,"word","sumb",2
20397,12885,20,"word","sumbak",2
20406,12893,20,"word","sumbulā",2
20412,12899,20,"word","sunāy",2
20428,12912,20,"word","surayyo",2
20429,12912,20,"word","surayo",2
20434,12917,20,"word","surbeǰ",2
